-6.468954086303710938e-01,-8.559828996658325195e-02,3.511491417884826660e-01,2.912204563617706299e-01,2.118539512157440186e-01,3.663132190704345703e-01,5.617875456809997559e-01,-3.233900368213653564e-01,3.515566512942314148e-02,3.719187080860137939e-01
3.188743591308593750e-01,-5.344238877296447754e-01,3.537819981575012207e-01,-5.472784042358398438e-01,-1.766808517277240753e-02,-3.046691417694091797e-01,3.131066262722015381e-01,-4.923072159290313721e-01,4.328684210777282715e-01,-1.410554647445678711e-01
-2.477402985095977783e-01,8.568644523620605469e-02,-4.184314906597137451e-01,6.083671450614929199e-01,1.035397425293922424e-01,-1.490349173545837402e-01,2.084273397922515869e-01,-3.068564236164093018e-01,-5.154250934720039368e-02,5.537012815475463867e-01
